	subtree_id	inferred-true-rf	inferred-init-rf	init-true-rf
535	1480	0.0	1.0	1.0
536	1481	1.0	1.0	0.5
537	1482	0.0	0.0	0.0
538	1483	0.0	0.0	0.0
539	1484	1.0	1.0	0.5
540	1485	0.5	1.0	1.0
541	1486	0.0	0.5	0.5
542	1487	0.0	1.0	1.0
543	1488	1.0	1.0	0.5
544	1489	0.0	0.5	0.5
545	149	1.0	0.0	1.0
546	1490	0.0	1.0	1.0
547	1491	0.0	0.0	0.0
548	1492	0.0	0.0	0.0
549	1493	0.0	0.0	0.0
550	1494	0.0	0.0	0.0
551	1495	0.0	0.5	0.5
552	1496	1.0	1.0	0.5
553	1497	0.0	0.5	0.5
554	1498	1.0	0.0	1.0
555	1499	0.0	0.0	0.0
556	15	1.0	0.0	1.0
557	150	0.5	1.0	1.0
558	1500	0.0	0.0	0.0
559	1501	0.0	0.0	0.0
560	1502	1.0	0.5	1.0
561	1503	0.0	0.0	0.0
562	1504	0.0	1.0	1.0
563	1505	0.0	0.5	0.5
564	1506	0.0	0.0	0.0
565	1507	0.0	1.0	1.0
566	1508	0.0	0.5	0.5
567	1509	0.0	1.0	1.0
568	151	0.0	0.5	0.5
569	1510	0.0	0.0	0.0
570	1511	0.5	0.0	0.5
571	1512	0.0	1.0	1.0
572	1513	0.5	1.0	1.0
573	1514	0.0	1.0	1.0
574	1515	0.5	1.0	0.5
575	1516	0.5	1.0	1.0
576	1517	0.0	0.5	0.5
577	1518	0.5	0.5	0.0
578	1519	0.0	0.0	0.0
579	152	1.0	1.0	0.0
580	1520	1.0	1.0	0.5
581	1521	0.0	0.5	0.5
582	1522	0.0	0.5	0.5
583	1523	0.0	0.5	0.5
584	1524	0.0	0.0	0.0
585	1525	0.0	0.5	0.5
586	1526	0.0	0.0	0.0
587	1527	0.0	0.0	0.0
588	1528	0.5	0.5	0.0
589	1529	0.0	0.0	0.0
590	153	0.0	0.0	0.0
591	1530	0.0	1.0	1.0
592	1531	0.5	0.0	0.5
593	1532	0.0	0.0	0.0
594	1533	0.0	0.5	0.5
595	1534	0.0	0.0	0.0
596	1535	0.0	0.0	0.0
597	1536	0.0	1.0	1.0
598	1537	0.5	1.0	0.5
599	1538	0.0	0.5	0.5
600	1539	0.0	0.5	0.5
601	154	0.0	0.0	0.0
602	1540	0.5	0.0	0.5
603	1541	0.5	1.0	1.0
604	1542	0.5	0.0	0.5
605	1543	0.0	0.0	0.0
606	1544	0.0	0.5	0.5
607	1545	0.5	0.0	0.5
608	1546	0.5	0.5	0.0
609	1547	0.0	0.0	0.0
610	1548	0.0	0.0	0.0
611	1549	0.0	0.0	0.0
612	155	0.0	0.5	0.5
613	1550	0.5	0.0	0.5
614	1551	0.5	0.0	0.5
615	1552	0.0	0.5	0.5
616	1553	0.0	0.5	0.5
617	1554	0.0	0.0	0.0
618	1555	0.0	0.0	0.0
619	1556	0.0	0.0	0.0
620	1557	0.0	0.0	0.0
621	1558	0.0	0.0	0.0
622	1559	0.0	1.0	1.0
623	156	0.0	0.0	0.0
624	1560	0.0	0.0	0.0
625	1561	0.5	1.0	1.0
626	1562	0.0	0.5	0.5
627	1563	0.0	1.0	1.0
628	1564	0.0	1.0	1.0
629	1565	1.0	1.0	1.0
630	1566	0.0	0.0	0.0
631	1567	0.0	0.5	0.5
632	1568	0.0	0.5	0.5
633	1569	0.0	0.0	0.0
634	157	0.0	0.0	0.0
635	1570	0.5	0.5	0.0
636	1571	0.5	1.0	1.0
637	1572	0.0	0.5	0.5
638	1573	0.0	0.5	0.5
639	1574	0.0	0.0	0.0
