	subtree_id	inferred-true-rf	inferred-init-rf	init-true-rf
746	10725	0.5	0.5	0.0
747	10730	0.0	1.0	1.0
748	18923	0.0	0.5	0.5
749	2540	0.0	0.5	0.5
750	18936	0.0	0.5	0.5
751	10746	1.0	1.0	0.5
752	2558	0.5	1.0	0.5
753	18943	0.0	0.5	0.5
754	18945	0.5	0.5	1.0
755	10755	0.0	0.5	0.5
756	10757	0.0	0.0	0.0
757	10758	0.5	0.5	1.0
758	2569	0.5	1.0	0.5
759	2574	0.0	0.0	0.0
760	18968	0.5	0.5	0.5
761	18970	0.0	1.0	1.0
762	18973	0.0	1.0	1.0
763	2591	0.5	0.5	0.0
764	18978	0.0	0.5	0.5
765	10788	0.0	0.0	0.0
766	10790	0.5	0.0	0.5
767	2600	0.0	0.5	0.5
768	10794	0.0	0.0	0.0
769	18993	0.5	1.0	0.5
770	2613	0.5	1.0	1.0
771	10806	0.5	1.0	1.0
772	19003	0.5	0.5	0.0
773	19005	0.0	0.0	0.0
774	10817	0.5	0.5	0.5
775	10818	0.5	0.5	0.0
776	2633	0.5	0.5	0.0
777	19020	0.5	0.5	0.5
778	10829	0.5	0.5	0.5
779	19021	0.0	0.5	0.5
780	10832	0.0	0.0	0.0
781	10838	0.0	0.0	0.0
782	19030	0.5	1.0	1.0
783	19031	0.5	0.5	0.0
784	2666	0.5	1.0	0.5
785	2668	0.5	1.0	0.5
786	19054	0.5	1.0	0.5
787	2675	1.0	1.0	0.0
788	19066	0.0	0.0	0.0
789	10875	0.5	0.5	0.0
790	2694	0.5	1.0	1.0
791	2696	0.5	1.0	0.5
792	10894	0.5	0.5	0.5
793	19088	0.0	0.0	0.0
794	19089	0.0	0.5	0.5
795	2709	0.5	1.0	0.5
796	2712	0.5	0.5	0.0
797	19097	0.5	0.5	1.0
798	19099	0.5	1.0	0.5
799	2718	0.0	0.5	0.5
800	2720	0.5	1.0	0.5
801	2721	0.5	0.5	0.0
802	10917	0.5	0.5	0.0
803	10922	0.0	0.0	0.0
804	19116	0.0	0.5	0.5
805	19118	0.0	0.5	0.5
806	19119	0.0	0.0	0.0
807	2739	0.0	0.0	0.0
808	19124	0.5	1.0	1.0
809	19129	0.5	0.5	0.0
810	19130	0.0	1.0	1.0
811	2748	0.5	0.0	0.5
812	19135	0.5	0.0	0.5
813	19142	0.5	0.5	0.0
814	10955	0.0	0.0	0.0
815	10966	0.5	0.5	0.0
816	10967	0.0	0.0	0.0
817	2780	0.5	0.5	0.5
818	19167	1.0	1.0	0.0
