	family	subtree_id	inferred-true-rf	inferred-init-rf	init-true-rf
1861	PF00004	7484	0.0	0.0	0.0
1862	PF00004	15680	0.5	1.0	1.0
1863	PF00004	7492	0.0	1.0	1.0
1864	PF00004	7495	1.0	1.0	0.5
1865	PF00004	15708	0.0	0.5	0.5
1866	PF00004	15709	0.0	0.0	0.0
1867	PF00004	15711	0.0	0.5	0.5
1868	PF00004	7520	0.5	0.0	0.5
1869	PF00004	15712	0.0	0.5	0.5
1870	PF00004	7527	0.0	1.0	1.0
1871	PF00004	15729	0.0	0.5	0.5
1872	PF00004	7544	0.0	0.5	0.5
1873	PF00004	15741	0.0	0.5	0.5
1874	PF00004	15746	0.0	0.5	0.5
1875	PF00004	15752	0.0	0.5	0.5
1876	PF00004	7561	0.0	0.0	0.0
1877	PF00004	7562	0.5	0.5	0.0
1878	PF00004	7565	0.5	0.5	0.0
1879	PF00004	15762	0.0	0.5	0.5
1880	PF00004	7575	0.0	1.0	1.0
1881	PF00004	7578	0.0	1.0	1.0
1882	PF00004	15771	0.0	0.0	0.0
1883	PF00004	15776	0.0	0.5	0.5
1884	PF00004	7588	0.0	1.0	1.0
1885	PF00004	15782	0.0	1.0	1.0
1886	PF00004	7596	0.0	0.5	0.5
1887	PF00004	15788	0.0	1.0	1.0
1888	PF00004	15796	0.0	0.5	0.5
1889	PF00004	7618	0.0	1.0	1.0
1890	PF00004	7623	0.0	1.0	1.0
1891	PF00004	7630	0.0	0.5	0.5
1892	PF00004	15823	0.0	0.5	0.5
1893	PF00004	15827	0.0	0.0	0.0
1894	PF00004	7644	0.0	1.0	1.0
1895	PF00004	15837	0.0	1.0	1.0
1896	PF00004	7652	0.0	0.5	0.5
1897	PF00004	7658	0.0	0.5	0.5
1898	PF00004	15851	0.0	0.5	0.5
1899	PF00004	7674	0.0	0.5	0.5
1900	PF00004	7680	0.0	0.0	0.0
1901	PF00004	15877	0.0	0.0	0.0
1902	PF00004	15884	0.0	0.5	0.5
1903	PF00004	7694	0.0	0.5	0.5
1904	PF00004	15897	1.0	1.0	1.0
1905	PF00004	15902	0.0	0.0	0.0
1906	PF00004	7716	0.0	0.5	0.5
1907	PF00004	15914	0.0	1.0	1.0
1908	PF00004	15922	0.0	1.0	1.0
1909	PF00004	15935	0.0	0.5	0.5
1910	PF00004	15946	0.0	0.0	0.0
1911	PF00004	7762	0.5	0.0	0.5
1912	PF00004	7778	0.0	0.0	0.0
1913	PF00004	7784	0.0	0.5	0.5
1914	PF00004	15980	0.0	1.0	1.0
1915	PF00004	15989	0.0	0.0	0.0
1916	PF00004	7805	0.0	0.0	0.0
1917	PF00004	7806	0.0	0.0	0.0
1918	PF00004	16002	0.0	0.0	0.0
1919	PF00004	16003	0.0	0.5	0.5
1920	PF00004	7814	0.0	0.0	0.0
1921	PF00004	16015	0.0	0.0	0.0
1922	PF00004	16020	0.0	0.0	0.0
1923	PF00004	16024	0.0	0.0	0.0
1924	PF00004	7833	0.0	0.0	0.0
1925	PF00004	16033	0.0	0.0	0.0
1926	PF00004	7844	0.0	0.0	0.0
1927	PF00004	16036	0.0	0.5	0.5
1928	PF00004	7849	0.0	0.0	0.0
1929	PF00004	16049	0.0	1.0	1.0
1930	PF00004	7864	0.0	0.0	0.0
1931	PF00004	16078	0.0	0.0	0.0
1932	PF00004	16083	0.0	0.5	0.5
1933	PF00004	16087	0.0	1.0	1.0
1934	PF00004	7907	1.0	1.0	1.0
1935	PF00004	16107	0.0	0.5	0.5
1936	PF00004	16128	1.0	1.0	0.0
1937	PF00004	7942	0.0	0.5	0.5
1938	PF00004	16134	0.0	0.0	0.0
1939	PF00004	7944	0.0	0.5	0.5
1940	PF00004	16158	0.0	1.0	1.0
1941	PF00004	7968	0.0	0.0	0.0
1942	PF00004	7971	0.0	0.5	0.5
1943	PF00004	16164	0.0	1.0	1.0
1944	PF00004	7974	0.0	0.0	0.0
1945	PF00004	16171	0.0	1.0	1.0
1946	PF00004	7980	0.0	1.0	1.0
1947	PF00004	16174	0.0	1.0	1.0
1948	PF00004	7985	0.0	0.0	0.0
1949	PF00004	7988	0.5	0.0	0.5
1950	PF00004	7990	0.0	1.0	1.0
1951	PF00004	7993	0.5	0.5	0.5
1952	PF00004	7995	0.0	0.0	0.0
1953	PF00004	7997	0.0	0.5	0.5
1954	PF00004	8003	0.0	0.0	0.0
1955	PF00004	8005	0.0	0.0	0.0
1956	PF00004	8007	0.0	1.0	1.0
1957	PF00004	8008	0.0	0.0	0.0
1958	PF00004	16199	0.0	0.5	0.5
1959	PF00004	8018	0.5	1.0	1.0
1960	PF00004	16217	0.0	1.0	1.0
1961	PF00004	16221	0.0	1.0	1.0
1962	PF00004	8039	0.0	1.0	1.0
1963	PF00004	8042	0.0	0.0	0.0
1964	PF00004	16242	0.5	0.5	0.0
1965	PF00004	8051	0.0	0.5	0.5
1966	PF00004	16245	0.0	0.5	0.5
1967	PF00004	8054	0.0	1.0	1.0
1968	PF00004	8071	0.0	0.5	0.5
1969	PF00004	8074	0.0	0.0	0.0
1970	PF00004	16282	0.0	0.0	0.0
1971	PF00004	16283	0.0	0.0	0.0
1972	PF00004	8097	0.0	1.0	1.0
1973	PF00004	8111	0.0	0.5	0.5
1974	PF00004	16310	0.0	0.5	0.5
1975	PF00004	8121	0.0	0.5	0.5
1976	PF00004	16313	0.0	0.5	0.5
1977	PF00004	16315	0.0	0.5	0.5
1978	PF00004	8126	0.0	1.0	1.0
1979	PF00004	8131	0.0	0.0	0.0
1980	PF00004	8134	0.0	0.0	0.0
1981	PF00004	16336	0.0	1.0	1.0
1982	PF00004	16337	0.0	0.5	0.5
1983	PF00004	8151	0.0	1.0	1.0
1984	PF00004	8153	0.0	0.0	0.0
1985	PF00004	8156	0.0	1.0	1.0
1986	PF00004	16348	0.0	1.0	1.0
1987	PF00004	16354	0.0	0.5	0.5
1988	PF00004	8163	0.0	0.0	0.0
1989	PF00004	8173	0.0	1.0	1.0
1990	PF00004	8174	0.0	0.5	0.5
1991	PF00004	16365	0.0	1.0	1.0
1992	PF00004	8176	0.0	0.0	0.0
1993	PF00004	16370	0.0	1.0	1.0
1994	PF00004	16371	0.0	0.0	0.0
1995	PF00004	16372	0.0	0.0	0.0
1996	PF00004	16379	0.5	1.0	0.5
1997	PF00004	16381	0.0	0.5	0.5
1998	PF00004	8190	0.0	0.0	0.0
1999	PF00271	8193	0.5	1.0	1.0
2000	PF00271	8204	0.5	1.0	0.5
2001	PF00271	8205	0.0	0.5	0.5
2002	PF00271	8208	1.0	1.0	0.5
2003	PF00271	16401	0.0	1.0	1.0
2004	PF00271	26	0.0	1.0	1.0
2005	PF00271	16412	0.0	0.0	0.0
2006	PF00271	37	0.5	1.0	1.0
2007	PF00271	8230	0.0	1.0	1.0
2008	PF00271	42	0.0	1.0	1.0
2009	PF00271	45	0.0	0.5	0.5
2010	PF00271	16435	0.5	1.0	0.5
2011	PF00271	16440	0.0	0.0	0.0
2012	PF00271	58	0.0	1.0	1.0
2013	PF00271	60	0.0	0.5	0.5
2014	PF00271	69	0.5	0.5	1.0
2015	PF00271	16454	0.0	1.0	1.0
2016	PF00271	8263	1.0	1.0	0.0
2017	PF00271	16456	0.0	1.0	1.0
2018	PF00271	8266	0.0	0.5	0.5
2019	PF00271	80	0.5	1.0	0.5
2020	PF00271	16465	0.0	0.5	0.5
2021	PF00271	85	0.0	0.5	0.5
2022	PF00271	16470	0.5	0.0	0.5
2023	PF00271	16474	0.5	1.0	1.0
2024	PF00271	96	0.0	0.0	0.0
2025	PF00271	16486	0.0	0.0	0.0
2026	PF00271	103	0.0	1.0	1.0
2027	PF00271	8299	0.0	0.5	0.5
2028	PF00271	16492	0.0	1.0	1.0
2029	PF00271	8302	0.5	0.0	0.5
2030	PF00271	8303	0.5	1.0	1.0
2031	PF00271	112	0.5	1.0	1.0
2032	PF00271	16494	0.0	1.0	1.0
2033	PF00271	16495	0.0	1.0	1.0
2034	PF00271	119	0.0	0.0	0.0
2035	PF00271	16507	0.0	0.0	0.0
2036	PF00271	124	0.0	0.5	0.5
2037	PF00271	126	1.0	0.0	1.0
2038	PF00271	16510	0.5	1.0	1.0
2039	PF00271	16516	0.0	0.5	0.5
2040	PF00271	16517	0.5	1.0	1.0
2041	PF00271	8326	0.0	1.0	1.0
2042	PF00271	136	0.5	0.5	1.0
2043	PF00271	8331	0.5	0.0	0.5
2044	PF00271	16525	1.0	1.0	1.0
2045	PF00271	16526	0.0	1.0	1.0
2046	PF00271	150	0.0	1.0	1.0
2047	PF00271	16544	0.0	1.0	1.0
2048	PF00271	161	0.0	1.0	1.0
2049	PF00271	8354	0.5	1.0	1.0
2050	PF00271	16548	0.0	1.0	1.0
2051	PF00271	167	0.0	1.0	1.0
2052	PF00271	8366	0.0	0.0	0.0
2053	PF00271	176	0.0	0.0	0.0
2054	PF00271	16563	0.0	1.0	1.0
2055	PF00271	185	0.0	1.0	1.0
2056	PF00271	186	0.0	0.5	0.5
2057	PF00271	16569	0.0	1.0	1.0
2058	PF00271	190	0.0	0.5	0.5
2059	PF00271	194	1.0	1.0	1.0
2060	PF00271	16580	0.0	1.0	1.0
2061	PF00271	16583	0.0	1.0	1.0
2062	PF00271	202	0.0	1.0	1.0
2063	PF00271	8397	0.0	0.0	0.0
2064	PF00271	219	0.0	1.0	1.0
2065	PF00271	8415	0.0	0.5	0.5
2066	PF00271	16609	0.0	0.0	0.0
2067	PF00271	8419	0.0	1.0	1.0
2068	PF00271	16612	0.0	0.5	0.5
2069	PF00271	233	0.5	1.0	1.0
2070	PF00271	8431	0.0	0.5	0.5
2071	PF00271	16623	0.0	0.5	0.5
2072	PF00271	16624	0.5	1.0	1.0
2073	PF00271	8437	0.5	1.0	1.0
2074	PF00271	246	0.0	0.0	0.0
2075	PF00271	8442	0.5	1.0	1.0
2076	PF00271	8444	0.0	0.5	0.5
2077	PF00271	8450	0.5	1.0	1.0
2078	PF00271	16642	0.0	1.0	1.0
2079	PF00271	8453	0.0	1.0	1.0
2080	PF00271	8456	0.0	1.0	1.0
2081	PF00271	8457	0.5	1.0	1.0
2082	PF00271	8458	0.0	0.5	0.5
2083	PF00271	16649	0.0	0.5	0.5
2084	PF00271	8461	0.0	1.0	1.0
2085	PF00271	8465	0.0	1.0	1.0
2086	PF00271	277	0.0	1.0	1.0
2087	PF00271	295	0.0	0.5	0.5
2088	PF00271	16680	0.0	1.0	1.0
2089	PF00271	16693	0.0	0.5	0.5
2090	PF00271	8504	0.0	0.5	0.5
2091	PF00271	16698	0.5	1.0	1.0
2092	PF00271	8507	0.0	0.5	0.5
2093	PF00271	326	0.0	1.0	1.0
2094	PF00271	16710	0.5	0.5	0.0
2095	PF00271	8520	0.0	1.0	1.0
2096	PF00271	16713	0.0	1.0	1.0
2097	PF00271	16718	0.0	1.0	1.0
2098	PF00271	336	0.5	1.0	1.0
2099	PF00271	340	0.0	1.0	1.0
2100	PF00271	8537	0.5	1.0	0.5
2101	PF00271	16738	0.0	1.0	1.0
2102	PF00271	16739	0.0	0.5	0.5
2103	PF00271	8548	0.0	1.0	1.0
2104	PF00271	357	1.0	0.5	1.0
2105	PF00271	8551	0.5	0.5	0.5
2106	PF00271	8552	0.0	1.0	1.0
2107	PF00271	361	0.0	0.5	0.5
2108	PF00271	16748	0.0	0.5	0.5
2109	PF00271	16749	0.0	0.5	0.5
2110	PF00271	16757	0.0	1.0	1.0
2111	PF00271	8567	1.0	0.5	1.0
2112	PF00271	16761	0.0	1.0	1.0
2113	PF00271	8574	0.0	0.5	0.5
2114	PF00271	16768	0.0	1.0	1.0
2115	PF00271	16771	0.0	0.0	0.0
2116	PF00271	8582	0.0	1.0	1.0
2117	PF00271	394	0.0	1.0	1.0
2118	PF00271	16778	0.0	0.5	0.5
2119	PF00271	16784	0.0	1.0	1.0
2120	PF00271	411	0.0	1.0	1.0
2121	PF00271	16796	0.0	1.0	1.0
2122	PF00271	8608	0.0	0.5	0.5
2123	PF00271	16801	0.5	1.0	1.0
2124	PF00271	421	0.0	0.0	0.0
2125	PF00271	425	0.0	0.5	0.5
2126	PF00271	434	0.0	1.0	1.0
2127	PF00271	435	0.0	0.5	0.5
2128	PF00271	8634	0.0	1.0	1.0
2129	PF00271	449	0.0	0.5	0.5
2130	PF00271	16833	0.0	1.0	1.0
2131	PF00271	8646	0.0	1.0	1.0
2132	PF00271	8650	0.0	1.0	1.0
2133	PF00271	8653	0.0	0.0	0.0
2134	PF00271	8656	0.0	0.0	0.0
2135	PF00271	8663	0.0	1.0	1.0
2136	PF00271	8674	0.0	0.0	0.0
2137	PF00271	16869	1.0	1.0	0.5
2138	PF00271	8679	0.0	0.5	0.5
2139	PF00271	16875	0.0	1.0	1.0
2140	PF00271	16880	0.0	0.0	0.0
2141	PF00271	8690	0.0	1.0	1.0
2142	PF00271	16882	0.0	0.5	0.5
2143	PF00271	16883	0.0	1.0	1.0
2144	PF00271	16894	0.0	1.0	1.0
2145	PF00271	16898	0.5	0.5	1.0
2146	PF00271	16904	0.0	0.5	0.5
2147	PF00271	8715	0.0	1.0	1.0
2148	PF00271	525	1.0	1.0	1.0
2149	PF00271	527	0.0	1.0	1.0
2150	PF00271	16914	1.0	1.0	0.5
2151	PF00271	531	0.0	1.0	1.0
2152	PF00271	532	0.0	1.0	1.0
2153	PF00271	536	0.0	0.5	0.5
2154	PF00271	8728	0.0	1.0	1.0
2155	PF00271	541	0.0	1.0	1.0
2156	PF00271	16927	0.0	0.5	0.5
2157	PF00271	8744	0.0	0.0	0.0
2158	PF00271	553	0.0	0.5	0.5
2159	PF00271	554	1.0	1.0	1.0
2160	PF00271	8747	0.5	0.0	0.5
2161	PF00271	8748	0.0	1.0	1.0
2162	PF00271	16938	0.0	0.0	0.0
2163	PF00271	558	0.0	1.0	1.0
2164	PF00271	16939	0.0	1.0	1.0
2165	PF00271	16945	0.0	0.5	0.5
2166	PF00271	562	0.5	1.0	1.0
2167	PF00271	16946	0.0	0.0	0.0
2168	PF00271	8757	0.0	1.0	1.0
2169	PF00271	16950	1.0	1.0	0.0
2170	PF00271	572	1.0	0.5	1.0
2171	PF00271	8768	0.5	0.5	1.0
2172	PF00271	16960	1.0	1.0	0.5
2173	PF00271	8775	1.0	0.0	1.0
2174	PF00271	8777	0.0	1.0	1.0
2175	PF00271	8779	0.0	0.0	0.0
2176	PF00271	16971	0.0	1.0	1.0
2177	PF00271	16973	0.0	0.5	0.5
2178	PF00271	16974	0.5	1.0	1.0
2179	PF00271	8786	0.0	0.5	0.5
2180	PF00271	595	0.0	1.0	1.0
2181	PF00271	8788	0.5	1.0	0.5
2182	PF00271	8789	0.0	0.5	0.5
2183	PF00271	605	0.0	1.0	1.0
2184	PF00271	8797	0.5	0.5	1.0
2185	PF00271	607	0.0	1.0	1.0
2186	PF00271	8801	0.0	1.0	1.0
2187	PF00271	8809	0.5	0.5	0.0
2188	PF00271	8811	0.5	0.5	1.0
2189	PF00271	621	0.5	1.0	0.5
2190	PF00271	8818	0.5	1.0	1.0
2191	PF00271	8820	0.0	1.0	1.0
2192	PF00271	8824	0.0	0.0	0.0
2193	PF00271	17018	0.5	0.5	0.5
2194	PF00271	8827	0.0	0.5	0.5
2195	PF00271	8829	0.0	1.0	1.0
2196	PF00271	638	0.5	0.5	0.5
2197	PF00271	639	0.0	1.0	1.0
2198	PF00271	17030	0.5	1.0	1.0
2199	PF00271	8844	0.5	1.0	0.5
2200	PF00271	8849	0.0	1.0	1.0
2201	PF00271	659	0.0	1.0	1.0
2202	PF00271	17047	0.5	0.0	0.5
2203	PF00271	664	0.0	1.0	1.0
2204	PF00271	666	0.0	1.0	1.0
2205	PF00271	8860	0.0	1.0	1.0
2206	PF00271	669	0.0	1.0	1.0
2207	PF00271	8864	0.5	1.0	1.0
2208	PF00271	676	0.5	0.5	0.5
2209	PF00271	17064	0.0	1.0	1.0
2210	PF00271	8877	0.0	1.0	1.0
2211	PF00271	691	0.0	0.5	0.5
2212	PF00271	692	0.0	0.0	0.0
2213	PF00271	17075	0.0	0.5	0.5
2214	PF00271	17078	0.5	1.0	0.5
2215	PF00271	696	0.0	1.0	1.0
2216	PF00271	17086	0.0	0.5	0.5
2217	PF00271	8897	0.0	0.0	0.0
2218	PF00271	708	0.0	1.0	1.0
2219	PF00271	8907	0.0	1.0	1.0
2220	PF00271	17099	0.0	0.5	0.5
2221	PF00271	8913	0.0	1.0	1.0
2222	PF00271	8918	0.0	1.0	1.0
2223	PF00271	17112	0.0	0.5	0.5
2224	PF00271	736	0.0	1.0	1.0
2225	PF00271	17125	0.0	1.0	1.0
2226	PF00271	744	0.0	1.0	1.0
2227	PF00271	745	0.0	0.5	0.5
2228	PF00271	8937	0.0	0.0	0.0
2229	PF00271	8938	0.0	1.0	1.0
2230	PF00271	750	0.0	1.0	1.0
2231	PF00271	8946	0.0	1.0	1.0
2232	PF00271	17139	0.0	1.0	1.0
2233	PF00271	761	0.0	1.0	1.0
2234	PF00271	764	0.0	0.0	0.0
2235	PF00271	8957	0.0	1.0	1.0
2236	PF00271	767	0.0	0.0	0.0
2237	PF00271	17152	0.0	0.5	0.5
2238	PF00271	8966	0.0	0.0	0.0
2239	PF00271	8974	1.0	1.0	1.0
2240	PF00271	8978	0.5	1.0	0.5
2241	PF00271	17171	0.5	0.5	1.0
2242	PF00271	17172	1.0	1.0	1.0
2243	PF00271	17179	0.0	1.0	1.0
2244	PF00271	8989	0.0	0.0	0.0
2245	PF00271	800	0.0	0.5	0.5
2246	PF00271	17188	0.0	0.0	0.0
2247	PF00271	806	0.0	1.0	1.0
2248	PF00271	808	0.0	1.0	1.0
2249	PF00271	810	0.0	0.5	0.5
2250	PF00271	17195	1.0	1.0	0.0
2251	PF00271	813	0.0	0.5	0.5
2252	PF00271	815	0.0	0.5	0.5
2253	PF00271	9015	0.0	0.5	0.5
2254	PF00271	9018	0.0	1.0	1.0
2255	PF00271	830	0.0	1.0	1.0
2256	PF00271	17230	0.0	1.0	1.0
2257	PF00271	850	0.0	1.0	1.0
2258	PF00271	856	0.5	0.5	0.0
2259	PF00271	857	0.0	0.5	0.5
2260	PF00271	9048	0.0	0.0	0.0
2261	PF00271	17247	0.0	0.5	0.5
2262	PF00271	865	0.0	0.5	0.5
2263	PF00271	868	0.5	1.0	0.5
2264	PF00271	17252	0.0	1.0	1.0
2265	PF00271	17254	0.0	1.0	1.0
2266	PF00271	17255	0.0	0.5	0.5
2267	PF00271	9068	0.0	1.0	1.0
2268	PF00271	9070	0.0	0.5	0.5
2269	PF00271	9071	0.0	0.5	0.5
2270	PF00271	17262	0.0	0.5	0.5
2271	PF00271	882	0.0	0.5	0.5
2272	PF00271	17269	0.0	0.5	0.5
2273	PF00271	886	0.0	1.0	1.0
2274	PF00271	9078	0.5	1.0	1.0
2275	PF00271	9084	1.0	0.0	1.0
2276	PF00271	17277	0.0	1.0	1.0
2277	PF00271	17283	0.0	0.5	0.5
2278	PF00271	9093	0.0	0.5	0.5
2279	PF00271	17287	0.0	1.0	1.0
2280	PF00271	9097	0.0	0.0	0.0
2281	PF00271	9100	0.5	1.0	1.0
2282	PF00271	910	0.5	0.5	0.5
2283	PF00271	9103	0.0	0.0	0.0
2284	PF00271	17298	0.0	0.5	0.5
2285	PF00271	916	0.0	1.0	1.0
2286	PF00271	921	0.5	0.5	1.0
2287	PF00271	926	0.0	0.5	0.5
2288	PF00271	930	0.0	1.0	1.0
2289	PF00271	9123	0.0	1.0	1.0
2290	PF00271	932	0.0	1.0	1.0
2291	PF00271	9134	1.0	1.0	1.0
2292	PF00271	17326	0.0	1.0	1.0
2293	PF00271	17331	1.0	1.0	1.0
2294	PF00271	948	0.0	1.0	1.0
2295	PF00271	17332	0.0	1.0	1.0
2296	PF00271	17333	0.0	1.0	1.0
2297	PF00271	9145	0.0	1.0	1.0
2298	PF00271	955	0.0	1.0	1.0
2299	PF00271	9148	0.0	1.0	1.0
2300	PF00271	957	0.5	0.5	0.0
2301	PF00271	17347	0.0	0.0	0.0
2302	PF00271	9158	0.5	0.5	0.5
2303	PF00271	973	0.5	0.0	0.5
2304	PF00271	975	0.0	1.0	1.0
2305	PF00271	976	0.0	1.0	1.0
2306	PF00271	977	0.5	1.0	1.0
2307	PF00271	9205	0.5	0.5	0.5
2308	PF00271	1015	0.5	1.0	1.0
2309	PF00271	17400	0.0	1.0	1.0
2310	PF00271	17401	0.0	0.0	0.0
2311	PF00271	1018	0.5	1.0	0.5
2312	PF00271	9214	0.0	1.0	1.0
2313	PF00271	9216	0.0	0.5	0.5
2314	PF00271	9217	0.0	1.0	1.0
2315	PF00271	1026	0.5	0.5	0.0
2316	PF00271	9219	0.5	1.0	1.0
2317	PF00271	9224	1.0	1.0	1.0
2318	PF00271	17416	0.0	1.0	1.0
2319	PF00271	9232	0.0	0.5	0.5
2320	PF00271	17424	0.0	1.0	1.0
2321	PF00271	17425	0.0	1.0	1.0
2322	PF00271	1047	0.0	1.0	1.0
2323	PF00271	9240	0.0	1.0	1.0
2324	PF00271	17439	1.0	0.5	1.0
2325	PF00271	1056	0.0	0.0	0.0
2326	PF00271	9248	0.0	1.0	1.0
2327	PF00271	17442	0.5	1.0	1.0
2328	PF00271	1059	1.0	0.5	1.0
2329	PF00271	17446	0.5	1.0	1.0
2330	PF00271	17449	0.0	0.0	0.0
2331	PF00271	9258	0.0	0.5	0.5
2332	PF00271	9262	0.0	1.0	1.0
2333	PF00271	9263	0.0	0.0	0.0
2334	PF00271	9266	0.0	0.5	0.5
2335	PF00271	17462	0.0	1.0	1.0
2336	PF00271	1085	0.0	0.5	0.5
2337	PF00271	1086	0.0	1.0	1.0
2338	PF00271	17476	0.5	1.0	1.0
2339	PF00271	17478	0.5	1.0	1.0
2340	PF00271	17482	0.0	0.5	0.5
2341	PF00271	1099	0.5	0.5	1.0
2342	PF00271	9293	0.0	0.0	0.0
2343	PF00271	17490	0.5	0.5	0.5
2344	PF00271	1121	0.0	1.0	1.0
2345	PF00271	1129	0.0	1.0	1.0
2346	PF00271	1136	0.0	1.0	1.0
2347	PF00271	17526	0.0	1.0	1.0
2348	PF00271	1145	0.0	0.0	0.0
2349	PF00271	17529	0.0	1.0	1.0
2350	PF00271	9342	0.0	0.5	0.5
2351	PF00271	1154	0.0	0.5	0.5
2352	PF00271	9348	0.0	1.0	1.0
2353	PF00271	1159	0.0	0.0	0.0
2354	PF00271	17545	0.5	1.0	1.0
2355	PF00271	17546	0.5	1.0	1.0
2356	PF00271	17551	0.5	0.5	0.5
2357	PF00271	17552	0.0	1.0	1.0
2358	PF00271	1170	0.0	0.5	0.5
2359	PF00271	9362	0.0	0.0	0.0
2360	PF00271	17559	1.0	1.0	1.0
2361	PF00271	9369	0.0	0.5	0.5
2362	PF00271	17561	0.0	1.0	0.5
2363	PF00271	9374	1.0	0.5	1.0
2364	PF00271	1188	0.0	1.0	1.0
2365	PF00271	9381	0.5	0.0	0.5
2366	PF00271	9387	0.5	0.0	0.5
2367	PF00271	1206	1.0	1.0	1.0
2368	PF00271	1207	0.0	0.5	0.5
2369	PF00271	17590	0.0	0.5	0.5
2370	PF00271	1209	0.5	1.0	1.0
2371	PF00271	1211	0.0	1.0	1.0
2372	PF00271	9403	0.0	0.0	0.0
2373	PF00271	17601	0.0	1.0	1.0
2374	PF00271	9413	0.0	1.0	1.0
2375	PF00271	17607	0.0	1.0	1.0
2376	PF00271	1225	0.0	1.0	1.0
2377	PF00271	1226	1.0	1.0	1.0
2378	PF00271	9422	0.0	1.0	1.0
2379	PF00271	17616	0.0	0.5	0.5
2380	PF00271	17617	0.0	0.5	0.5
2381	PF00271	1234	0.0	1.0	1.0
2382	PF00271	1237	0.0	0.5	0.5
2383	PF00271	1239	0.0	0.0	0.0
2384	PF00271	9436	0.0	0.5	0.5
2385	PF00271	9440	0.5	1.0	0.5
2386	PF00271	17633	0.0	1.0	1.0
2387	PF00271	17634	0.0	0.5	0.5
2388	PF00271	9450	0.5	0.5	0.5
2389	PF00271	9454	0.0	1.0	1.0
2390	PF00271	1264	0.0	1.0	1.0
2391	PF00271	1269	0.5	1.0	1.0
2392	PF00271	1273	0.5	1.0	1.0
2393	PF00271	1274	0.0	1.0	1.0
2394	PF00271	9466	0.0	0.5	0.5
2395	PF00271	9468	0.0	0.5	0.5
2396	PF00271	17659	0.0	1.0	1.0
2397	PF00271	9473	0.0	0.5	0.5
2398	PF00271	17670	0.0	1.0	1.0
2399	PF00271	1288	0.0	0.0	0.0
2400	PF00271	9482	0.5	1.0	1.0
2401	PF00271	17678	0.0	1.0	1.0
2402	PF00271	17685	0.5	1.0	0.5
2403	PF00271	9495	0.0	1.0	1.0
2404	PF00271	1305	0.0	1.0	1.0
2405	PF00271	9498	0.0	1.0	1.0
2406	PF00271	1307	0.0	1.0	1.0
2407	PF00271	17692	0.0	0.5	0.5
2408	PF00271	9501	0.0	0.5	0.5
2409	PF00271	17697	0.0	0.5	0.5
2410	PF00271	1315	0.5	1.0	1.0
2411	PF00271	1316	0.0	1.0	1.0
2412	PF00271	17712	0.5	1.0	1.0
2413	PF00271	1330	0.0	0.5	0.5
2414	PF00271	9527	0.0	0.5	0.5
2415	PF00271	9542	0.0	0.5	0.5
2416	PF00271	1354	0.5	0.5	1.0
2417	PF00271	17741	0.0	1.0	1.0
2418	PF00271	9552	0.0	0.0	0.0
2419	PF00271	17745	0.0	1.0	1.0
2420	PF00271	1363	0.0	1.0	1.0
2421	PF00271	1364	0.0	1.0	1.0
2422	PF00271	1366	0.0	1.0	1.0
2423	PF00271	17754	0.0	1.0	1.0
2424	PF00271	17755	0.0	1.0	1.0
2425	PF00271	9568	0.5	1.0	1.0
2426	PF00271	9570	0.5	1.0	1.0
2427	PF00271	17763	0.0	1.0	1.0
2428	PF00271	17764	0.0	1.0	1.0
2429	PF00271	17766	0.0	1.0	1.0
2430	PF00271	9586	0.0	0.0	0.0
2431	PF00271	9587	0.0	1.0	1.0
2432	PF00271	17779	0.5	0.5	1.0
2433	PF00271	17784	0.5	0.5	0.0
2434	PF00271	1404	0.0	1.0	1.0
2435	PF00271	17789	0.0	0.0	0.0
2436	PF00271	17790	0.5	1.0	1.0
2437	PF00271	9601	0.0	1.0	1.0
2438	PF00271	17794	0.0	0.5	0.5
2439	PF00271	9609	0.0	0.5	0.5
2440	PF00271	1420	0.5	0.5	0.5
2441	PF00271	17804	0.0	0.0	0.0
2442	PF00271	1429	0.0	0.5	0.5
2443	PF00271	1432	0.0	1.0	1.0
2444	PF00271	1437	0.0	0.5	0.5
2445	PF00271	1438	0.0	0.0	0.0
2446	PF00271	9632	0.0	1.0	1.0
2447	PF00271	1441	0.0	1.0	1.0
2448	PF00271	1444	0.0	1.0	1.0
2449	PF00271	9636	0.0	0.5	0.5
2450	PF00271	9640	0.0	1.0	1.0
2451	PF00271	1453	0.0	1.0	1.0
2452	PF00271	9651	0.0	1.0	1.0
2453	PF00271	17844	0.5	0.5	0.0
2454	PF00271	17853	0.0	1.0	1.0
2455	PF00271	1473	0.0	0.5	0.5
2456	PF00271	17858	0.0	0.0	0.0
2457	PF00271	1480	0.5	0.5	1.0
2458	PF00271	17869	0.0	0.5	0.5
2459	PF00271	9681	0.0	0.5	0.5
2460	PF00271	17873	0.0	0.5	0.5
2461	PF00271	17876	0.0	0.0	0.0
2462	PF00271	9689	0.5	0.0	0.5
2463	PF00271	9691	0.0	1.0	1.0
2464	PF00271	17886	0.0	0.0	0.0
2465	PF00271	1505	1.0	1.0	1.0
2466	PF00271	9697	0.0	0.5	0.5
2467	PF00271	17890	0.0	0.0	0.0
2468	PF00271	9701	0.0	0.5	0.5
2469	PF00271	17900	0.0	0.5	0.5
2470	PF00271	1518	1.0	1.0	1.0
2471	PF00271	9714	0.5	0.0	0.5
