	subtree_id	inferred-true-rf	inferred-init-rf	init-true-rf
189	PF21996	0.9166666666666666	0.9375	0.6041666666666666
190	PF06754	0.8333333333333334	0.8125	0.5
191	PF04565	0.9375	0.9791666666666666	0.6875
192	PF09286	0.9166666666666666	0.875	0.4375
193	PF23253	0.9166666666666666	0.8958333333333334	0.5625
194	PF24460	0.875	0.9583333333333334	0.75
195	PF22085	0.9166666666666666	0.9375	0.4166666666666667
196	PF04539	0.875	0.8958333333333334	0.4583333333333333
197	PF12247	0.9166666666666666	0.9583333333333334	0.5
198	PF08825	0.9583333333333334	0.9375	0.4583333333333333
199	PF11464	0.8958333333333334	0.9583333333333334	0.6041666666666666
200	PF25037	0.7916666666666666	0.75	0.5
201	PF12717	0.9166666666666666	0.9166666666666666	0.6458333333333334
202	PF03350	0.9166666666666666	0.9166666666666666	0.4583333333333333
203	PF25068	0.8958333333333334	0.8958333333333334	0.5
204	PF16770	0.875	0.9375	0.5625
205	PF22960	0.9375	0.9166666666666666	0.3541666666666667
206	PF17892	0.9166666666666666	0.9791666666666666	0.6041666666666666
207	PF25325	0.8958333333333334	0.8958333333333334	0.4375
208	PF13578	0.8333333333333334	0.8333333333333334	0.6458333333333334
209	PF09299	0.9166666666666666	0.9375	0.8125
210	PF01092	0.9375	0.8958333333333334	0.6666666666666666
211	PF17944	0.8958333333333334	0.9583333333333334	0.7291666666666666
212	PF11815	0.9791666666666666	0.9166666666666666	0.3333333333333333
213	PF24539	0.8541666666666666	0.8541666666666666	0.4583333333333333
214	PF04783	0.9166666666666666	0.875	0.5416666666666666
215	PF05157	0.9375	0.9583333333333334	0.9583333333333334
216	PF03166	0.9166666666666666	1.0	0.6041666666666666
217	PF25600	0.9375	0.9375	0.5208333333333334
218	PF13861	0.875	0.875	0.5833333333333334
219	PF16470	0.9375	0.9375	0.4791666666666667
220	PF12499	0.8541666666666666	0.875	0.4791666666666667
221	PF24278	0.8541666666666666	0.8541666666666666	0.4166666666666667
222	PF06947	0.9166666666666666	0.9166666666666666	0.5
223	PF13455	0.8541666666666666	0.9375	0.625
224	PF25316	0.875	0.8958333333333334	0.5
225	PF22923	0.875	0.8958333333333334	0.625
226	PF07976	0.9166666666666666	0.9166666666666666	0.3958333333333333
227	PF14413	0.8125	0.8333333333333334	0.3333333333333333
228	PF25429	0.8958333333333334	0.875	0.6041666666666666
229	PF16076	0.9166666666666666	0.9166666666666666	0.4583333333333333
230	PF16184	0.875	0.8958333333333334	0.5625
231	PF23314	0.9166666666666666	0.9166666666666666	0.375
232	PF24616	0.8541666666666666	0.8958333333333334	0.4583333333333333
233	PF14524	0.9166666666666666	0.9166666666666666	0.5416666666666666
234	PF02120	0.8958333333333334	0.9166666666666666	0.6666666666666666
235	PF14703	0.8958333333333334	0.9375	0.5833333333333334
236	PF01249	0.8958333333333334	0.9583333333333334	0.4583333333333333
237	PF14632	0.9166666666666666	0.875	0.3541666666666667
238	PF10537	0.8958333333333334	0.9166666666666666	0.5625
239	PF03911	0.9166666666666666	0.9583333333333334	0.6666666666666666
240	PF03828	0.9166666666666666	0.9375	0.6458333333333334
241	PF07934	0.8125	0.8125	0.4583333333333333
242	PF18368	0.8541666666666666	0.9166666666666666	0.5416666666666666
